
sig_hashalgo:   sha256
signature:      3D:78:C2:5F:7C:2C:05:B3:59:18:44:D3:74:AA:89:DA:7D:1D:55:E4:
		C4:D3:90:F3:16:94:3A:2D:BD:F2:2F:F9:71:0E:15:47:90:B8:84:54:
		B5:5D:47:42:E5:04:9D:EB:95:53:DE:2E:15:DE:A6:4C:F4:57:81:2F:
		23:89:8F:36:2C:05:2A:BB:4D:A7:F5:A1:C6:E5:37:F4:E9:D8:AF:F4:
		D7:95:1D:61:EE:0A:F5:19:82:3C:76:D6:49:A1:A2:15:27:2D:96:23:
		00:C7:09:AC:9A:A7:CB:CB:22:A0:A7:23:17:BB:32:A8:05:2B:A3:74:
		D0:8E:EF:0F:8B:F1:AF:D2:72:CB:2C:BA:87:69:B8:B4:6B:95:97:9F:
		12:7E:09:2A:C5:62:85:76:68:59:5F:49:3D:90:92:56:E0:53:AE:BD:
		A3:73:44:28:59:22:B6:E3:CA:7F:94:ED:68:72:00:B3:0A:AB:A3:A1:
		F4:AB:E7:14:CB:90:8A:C8:36:F9:F6:E7:76:51:52:E2:2D:2C:FF:D2:
		9E:C1:AF:90:C3:5F:DC:AD:AB:74:B2:F4:9C:F3:A3:9F:70:AF:D6:20:
		C0:EB:4C:A6:7A:4A:CD:0A:A3:84:8B:23:12:D0:03:27:E0:AA:FF:E7:
		51:98:9C:14:C2:0F:71:15:14:AD:90:47:BA:4C:B6:F1:AB:06:DD:08:
		58:11:E0:02:C1:5A:1F:9B:8C:03:C1:45:21:8D:BE:E1:9B:EF:ED:44:
		9B:CB:73:D5:BF:73:8C:35:6B:0B:C0:20:3E:56:B2:29:AE:CD:B1:C8:
		C3:B5:BE:53:54:52:A5:3C:06:B7:B2:77:ED:12:ED:07:EB:7D:F2:55:
		F0:61:3C:10:22:0B:6E:99:CE:86:3F:FE:B7:73:31:D1:BE:19:82:A4:
		19:49:0D:DE:D9:B8:3F:30:D7:1F:CB:4D:65:7F:45:67:2A:7B:C9:F5:
		09:2F:4B:A7:18:FE:E9:FF:D7:C6:22:6F:37:F8:DD:EA:6D:C2:21:61:
		27:F6:86:0F:EB:B3:59:9B:21:05:A9:5C:04:56:86:02:E0:03:3A:07:
		07:49:B6:25:A0:B3:AC:B0:4E:63:5F:1B:57:13:22:52:AD:06:B7:DA:
		9A:BA:AC:68:DB:A6:20:7C:30:8E:C3:8A:88:3C:34:94:67:43:57:0B:
		13:1E:D0:0D:5B:86:A0:13:30:A3:B8:A9:24:0D:2D:D5:B4:70:6F:78:
		95:9C:70:BE:1B:5C:EC:7B:A5:28:3B:B5:E8:ED:99:6E:AA:33:4A:E4:
		E0:98:9C:30:63:66:EB:6E:A4:C4:A3:B0:04:E9:2B:FB:53:8C:F6:91:
		DE:E9:46:2B:DB:71:E4:11:C4:9F:6A:71

filename:       /lib/modules/6.11.3-300.fc41.x86_64/kernel/drivers/input/touchscreen/wacom_i2c.ko.xz
license:        GPL
description:    WACOM EMR I2C Driver
author:         Tatsunosuke Tobita <tobita.tatsunosuke@wacom.co.jp>
alias:          i2c:WAC_I2C_EMR
depends:        
retpoline:      Y
intree:         Y
name:           wacom_i2c
vermagic:       6.11.3-300.fc41.x86_64 SMP preempt mod_unload 
sig_id:         PKCS#7
signer:         Fedora kernel signing key
sig_key:        3A:F7:FD:64:5A:EC:43:DE:C6:47:EC:C9:FA:74:2D:78:C2:80:2B:23
sig_hashalgo:   sha256
signature:      16:6C:EF:7B:D9:C8:02:26:15:4B:04:90:3A:4B:B0:9A:43:91:82:92:
		03:C8:19:CF:5E:4A:6D:E2:FA:51:C9:51:F9:97:52:81:CD:CF:D4:56:
		49:99:FF:4A:61:AE:4E:88:92:2F:BD:E3:72:93:7C:74:BE:1A:C2:84:
		9F:4B:01:BE:E8:51:E1:BF:53:8C:57:63:05:3D:F2:42:D1:90:9B:D5:
		64:BE:1A:40:EE:E1:92:66:C3:7E:DE:CB:BA:61:CF:ED:E2:55:B2:87:
		23:46:40:2F:71:6B:DF:99:AE:7F:B4:17:D6:FE:A0:3F:AB:D2:81:54:
		52:E5:E1:2A:6F:00:C6:AF:31:53:72:92:68:17:D6:FA:AB:17:2B:61:
		82:78:DF:F4:26:C4:96:19:BF:85:04:9C:57:02:1A:FE:44:9E:04:C2:
		7F:1D:62:F2:DF:76:82:5E:73:88:F0:AF:5E:F8:37:D2:E5:20:D1:BE:
		2E:72:14:4A:78:CE:97:B8:A5:2A:0E:C9:C5:A7:27:E1:0B:14:E0:DB:
		84:B7:D9:97:8B:AA:FB:9A:D0:C3:8C:C6:6D:27:59:10:F7:1D:73:7C:
		AB:02:95:DB:1F:69:94:51:96:C3:32:7C:CD:C8:3E:E9:6A:BD:6F:FD:
		98:2A:2F:4D:B0:12:8F:1A:98:72:62:FA:3B:05:C8:EA:72:A6:41:92:
		C0:A9:99:30:FC:93:7C:66:65:4D:44:AA:B7:35:85:CF:03:77:A7:09:
		BB:A0:BF:5B:66:FF:DB:60:85:07:06:9F:87:B0:7E:8D:8F:EF:A4:4F:
		C0:7B:1D:27:3A:48:03:9A:D5:16:53:29:D1:E8:3A:0F:79:3F:01:A3:
		0A:32:5A:55:BC:A6:09:25:5A:D7:7A:84:2A:AD:00:A8:69:77:DB:55:
		41:E9:D1:C6:A7:30:E6:1D:B7:85:72:72:F4:2A:AD:D0:4F:4F:4B:6E:
		03:9E:58:BD:8E:09:83:BA:06:C7:A1:78:AC:AE:26:4A:05:B4:A9:A3:
		99:C6:09:D0:C6:F8:3B:31:2E:3A:0C:03:53:66:5F:44:CB:8B:B2:53:
		94:80:C8:15:0A:07:6D:F1:6D:41:DF:AA:FD:72:02:B8:52:61:18:27:
		34:FE:8D:CF:26:E1:BA:B6:58:73:1A:5F:F0:7F:CA:6A:E6:36:82:C5:
		64:C4:33:33:ED:F4:3A:80:26:89:8E:DE:6B:65:DC:E3:A2:4A:D5:D0:
		5C:3D:AF:17:80:BF:E3:1D:B1:87:05:88:D7:E0:EA:31:47:3E:1B:D6:
		B0:30:FC:70:0E:F4:78:EA:07:BD:4E:AA:7C:32:8D:6A:26:EB:B8:60:
		03:52:1F:B0:29:E8:08:E1:52:F9:BB:AD

filename:       /lib/modules/6.11.3-300.fc41.x86_64/kernel/drivers/input/tablet/wacom_serial4.ko.xz
license:        GPL
description:    Wacom protocol 4 serial tablet driver
author:         Julian Squires <julian@cipht.net>, Hans de Goede <hdegoede@redhat.com>
alias:          serio:ty02pr3Eid*ex*
depends:        
retpoline:      Y
intree:         Y
name:           wacom_serial4
vermagic:       6.11.3-300.fc41.x86_64 SMP preempt mod_unload 
sig_id:         PKCS#7
signer:         Fedora kernel signing key
sig_key:        3A:F7:FD:64:5A:EC:43:DE:C6:47:EC:C9:FA:74:2D:78:C2:80:2B:23
sig_hashalgo:   sha256
signature:      8C:53:5D:31:B4:D2:28:1F:CD:33:3E:94:A5:82:6D:3E:2A:26:A7:34:
		E4:37:17:70:DE:6A:27:33:68:EA:D0:7B:23:68:22:C9:B7:02:68:97:
		0E:89:82:34:BA:1D:97:5D:91:83:9A:EB:23:4E:48:A0:5B:5D:AD:AB:
		82:24:7F:1F:EF:A2:54:02:04:FB:D7:18:82:5F:6C:73:94:7D:88:4C:
		EA:05:2C:3C:36:6C:CA:FB:80:67:A6:9C:CC:66:45:4C:FC:27:75:0D:
		15:BD:DE:60:BC:B4:55:73:AC:A3:F9:DC:4E:A9:DB:D2:82:55:2A:5D:
		4D:9B:17:A3:46:AA:52:B5:9C:CA:0E:D4:66:61:11:53:5D:24:06:F4:
		2A:C2:8E:AB:1F:81:B3:0D:02:C7:32:BB:0E:8D:11:C9:B9:60:3B:B6:
		AA:2D:1D:CB:F5:2C:26:9D:51:5E:AB:12:28:D9:E9:32:88:72:D8:FE:
		89:EB:A3:BB:B4:76:C2:BC:CC:F7:A4:F5:1E:C0:2A:8F:92:E8:79:3D:
		1B:06:D1:ED:3B:E4:5E:AD:12:93:30:66:F8:E8:62:44:0B:FB:84:D6:
		3B:F0:E2:76:A9:1E:AF:EE:AA:EE:27:5F:3A:0D:5F:87:FD:65:30:FD:
		E7:0B:3D:28:B6:FD:B7:58:72:2F:4F:D4:B0:A2:79:B8:FE:95:02:75:
		8B:CD:E6:C1:41:1A:54:47:8E:73:85:26:62:07:F6:44:C8:BF:1B:E2:
		F7:C8:41:54:3A:BB:56:21:33:0E:58:EE:20:30:09:DA:55:BC:2D:28:
		ED:46:F0:DE:A0:74:5D:61:9C:1C:06:E7:59:5E:46:39:CF:FE:BE:7C:
		9F:DC:DD:09:05:1E:4C:36:2A:EB:03:60:39:CF:18:07:6A:24:4D:E5:
		F2:46:67:4E:52:58:C1:04:C2:35:38:DD:59:8E:37:88:B0:ED:71:E9:
		68:60:0C:6D:B2:04:84:E7:DA:97:27:AE:2F:1A:B3:42:62:00:55:98:
		5E:12:5B:4B:E7:25:54:B3:BA:C6:1D:7F:DB:EB:48:C6:07:88:5C:10:
		1E:D3:F2:73:42:55:40:0F:FD:D8:20:45:B0:AA:CB:1C:B9:5E:52:85:
		26:55:F0:8E:CC:B7:66:A3:D9:0A:71:86:94:1B:1C:AD:2D:39:0D:CA:
		F9:7E:31:0A:57:1A:20:66:B5:D4:F5:13:00:75:E3:7E:B8:B1:F7:B5:
		6F:E4:B8:3C:0F:6E:EE:FE:ED:4C:0C:5A:6F:03:34:95:F3:37:97:AD:
		A8:E0:33:C8:6A:4B:75:64:B6:DE:97:52:CF:8B:4C:28:09:A0:32:0B:
		19:57:5A:0B:C5:DF:39:40:F0:2B:EF:58

modinfo: ERROR: Module uclogic not found.

filename:       /lib/modules/6.11.3-300.fc41.x86_64/kernel/drivers/input/touchscreen/elo.ko.xz
license:        GPL
description:    Elo serial touchscreen driver
author:         Vojtech Pavlik <vojtech@ucw.cz>
alias:          serio:ty02pr29id*ex*
depends:        
retpoline:      Y
intree:         Y
name:           elo
vermagic:       6.11.3-300.fc41.x86_64 SMP preempt mod_unload 
sig_id:         PKCS#7
signer:         Fedora kernel signing key
sig_key:        3A:F7:FD:64:5A:EC:43:DE:C6:47:EC:C9:FA:74:2D:78:C2:80:2B:23
sig_hashalgo:   sha256
signature:      03:EA:74:7D:29:E3:51:AF:7E:07:24:50:0C:C1:0F:FF:9C:39:62:2B:
		09:D7:B2:34:3B:7C:FA:10:B3:66:18:17:D8:49:A5:BE:51:22:63:E8:
		40:6B:75:E1:DA:A8:35:55:1F:6F:78:B3:D3:48:E3:E2:41:68:73:47:
		95:14:42:FE:AA:57:C1:E4:10:27:AB:36:FC:2C:04:57:17:FB:60:6F:
		3D:48:CF:29:B1:77:49:33:8B:A6:35:C2:CD:AE:1D:B2:49:31:07:53:
		2E:15:AF:86:B0:8D:C5:DB:49:B5:30:34:D1:F9:92:46:24:35:18:49:
		99:35:CF:33:74:DE:AD:7E:98:3F:CA:88:8C:92:8E:90:54:BE:23:32:
		56:E5:85:27:A3:E5:4D:46:07:F5:E2:9E:C5:C9:5E:C8:73:44:15:70:
		17:9A:EA:A3:5C:88:AA:C1:1F:05:39:22:4B:16:60:EE:0F:07:2F:6B:
		6E:14:7B:C1:D5:97:91:79:53:90:A1:35:5A:C9:A9:0A:34:70:84:CA:
		B6:A9:04:1D:3C:FA:18:B1:08:34:67:67:40:08:6C:79:6E:9E:60:10:
		1E:58:06:F4:B6:EC:6C:5D:7C:23:C8:28:96:3D:C9:55:39:E4:EA:EA:
		B9:74:15:99:39:18:99:56:A5:BB:07:E1:E3:24:1A:65:DD:93:36:3F:
		C0:13:A2:09:39:02:CE:B2:D8:22:FF:9E:B9:E7:77:90:C6:83:0C:A1:
		8C:5C:0E:0A:39:AB:AD:E0:09:B9:3C:D4:90:9E:5C:BC:15:61:E0:EA:
		BB:C5:7D:0A:AC:63:11:BE:AA:13:DA:40:5E:29:6B:04:BC:B4:E7:4F:
		05:99:3E:45:89:1E:A6:D2:65:82:6F:8C:03:F7:21:DF:53:C7:4B:12:
		CD:E1:F8:DD:46:E5:02:96:9C:7E:F9:74:E5:7B:74:37:AF:EA:C2:D8:
		55:8D:20:CF:B4:8F:0F:EC:B8:62:CE:87:80:D6:13:16:92:C3:0C:8F:
		BE:89:92:C6:D0:AB:90:FE:BF:2C:93:56:C4:0F:CF:9E:87:CB:71:05:
		17:9D:F9:16:DA:B0:5C:28:1A:F5:85:23:51:6D:AD:E2:47:FB:4F:5D:
		22:7B:FF:A2:17:C2:96:72:C8:01:8B:4E:03:FB:B2:9A:A0:62:07:54:
		58:86:49:89:86:22:5A:81:A7:30:B9:1F:17:3B:CF:7D:7A:4E:C5:73:
		F2:18:6C:6B:24:17:E4:58:D6:2B:9B:1A:AA:52:B7:72:B1:D3:91:40:
		DA:2B:62:F4:43:CA:62:B1:2F:1D:6C:61:36:BD:61:32:FE:47:F6:7A:
		FB:B7:10:B7:17:86:C9:98:6F:DB:F5:AA

modinfo: ERROR: Module kye not found.

modinfo: ERROR: Module waltop not found.

modinfo: ERROR: Module elan not found.

modinfo: ERROR: Module egalax-touch not found.

name:           hid
filename:       (builtin)
license:        GPL
file:           drivers/hid/hid
description:    HID support for Linux
author:         Jiri Kosina
author:         Vojtech Pavlik
author:         Andreas Gal
parm:           ignore_special_drivers:Ignore any special drivers and handle all devices by generic driver (int)
